id	ko
spb_desc_ch9_9	슬픔이 봉인된 보라색 세계 링. 이레이저의 정체는 램프의 정령. 그 숙명 때문에 이 이야기를 증오하게 되었는데…
spb_desc_ch9_10	이레이저와 직접 대결! 베이는 것은 어느 쪽인가!?
spb_desc_ch9_11	단골 주문 ‘열려라 참깨’로는 열리지 않는 문. 일곱 세계 링으로 이 문을 열 수 있을까?
spb_desc_ch9_12	알프 라일라 와 라일라와 다크스파인 소닉. 마지막까지 서 있는 것은 어느 쪽인가!?
spb_desc_ch9_13	알프 라일라 와 라일라를 쓰러뜨리면 흐르는 스태프 롤.
spb_desc_ch9_14	개발팀의 모습을 소개!
spb_desc_ch9_15	
spb_desc_ch10_1	CG 영상을 만들기 전 확인용 스토리보드를 임시 영상으로 제작한다. 이를 확인하며 이미지를 구체화한다.
spb_desc_ch10_2	모델과 조명은 아직 임시 상태지만 전체 분위기는 상상할 수 있다. 여기서부터 전반적인 조정에 들어간다.
spb_desc_ch10_3	렌더링도 시작되어 완성까지 한 걸음 남은 상태. 효과 등을 세세하게 거듭 수정한다.
spb_desc_ch10_4	여러 시행착오 끝에 나온 스토리보드 영상. 전면적으로 다시 그린 제2고이며, 원래는 알프 전투 장면도 있었다.
spb_desc_ch10_5	아직 제작 중인 상태. 완성된 모습을 상상하며 애절한 분위기가 전해지도록 세부를 조정한다.
spb_desc_ch10_6	렌더링된 부분은 제법 멋진 모습으로 변했다. 개발진의 기대도 커지는 순간! 샤라가 예쁘게 나오면 좋겠다.
spb_desc_ch10_7	효과뿐 아니라 효과음과 음악에도 공을 들여 완성도가 높다! 그 부분도 주목해 보자.
spb_desc_ch10_8	세세한 수정과 조정을 거쳐 마침내 완성! 바람이 부는 방향과 영어 음성에 맞춘 입 모양도 완벽하다.
spb_desc_ch10_9	기획자가 작성한 사양 중 재미있는 것을 골랐다. 스프링과 가시 같은 장치의 메모. 바나나 껍질도 있다…
spb_desc_ch10_10	기획자가 그린 맵이 그대로 게임에 재현된 것을 알 수 있다. 물론 이 정도로 그릴 수 있는 사람은 흔치 않지만.
spb_desc_ch10_11	이 낙서를 아티스트에게 넘겨 스테이지에 더욱 어울리는 모습으로 개조한다.
spb_desc_ch10_12	최종 모습과는 상당히 다르지만 솥 안에서 나타난다는 발상은 그대로 남았다.
spb_desc_ch10_13	스테이지 구성이 세세하게 적힌 기획 메모.\n무엇이 쓰여 있는지 알아볼 수 있을까?
spb_desc_ch10_14	이 정도 메모에서 게임이 만들어진다. 게임 기획 일을 할 수 있겠다고 생각한 당신! 기다리고 있겠다.
spb_desc_ch10_15	무언가 아이디어를 두고 고민하는 모습… 창작의 고통이 전해지는 듯하다.
spb_desc_ch11_1	
spb_desc_ch11_2	
spb_desc_ch11_3	
spb_desc_ch11_4	
spb_desc_ch11_5	
spb_desc_ch11_6	
spb_desc_ch11_7	
spb_desc_ch11_8	
spb_desc_ch11_9	
spb_desc_ch11_10	
spb_desc_ch11_11	
spb_desc_ch11_12	
spb_desc_ch11_13	
spb_desc_ch11_14	
spb_desc_ch11_15	
spb_desc_ch12_1	
spb_desc_ch12_2	
spb_desc_ch12_3	
spb_desc_ch12_4	
spb_desc_ch12_5	
spb_desc_ch12_6	
spb_desc_ch12_7	
spb_desc_ch12_8	
spb_desc_ch12_9	
spb_desc_ch12_10	
spb_desc_ch12_11	
spb_desc_ch12_12	
spb_desc_ch12_13	
spb_desc_ch12_14	
spb_desc_ch12_15	
spb_desc_ch13_1	작곡·편곡: Aoi
spb_desc_ch13_2	작곡·편곡: Aoi
spb_desc_ch13_3	작곡·편곡: Zakkujo
spb_desc_ch13_4	작곡·편곡: Stuart Woolley
spb_desc_ch13_5	작곡·편곡: Stuart Woolley
spb_desc_ch13_6	작곡·편곡: Aoi\n기타·믹싱: Stuart Woolley
spb_desc_ch13_7	
spb_desc_ch13_8	
spb_desc_ch13_9	
spb_desc_ch13_10	
spb_desc_ch13_11	
spb_desc_ch13_12	
spb_desc_ch13_13	
spb_desc_ch13_14	
spb_desc_ch13_15	작곡·편곡: Aoi
spb_desc_ch14_1	이레이저 진을 쓰러뜨린 증표!
spb_hint_ch14_1	이레이저 진 격파…
spb_desc_ch14_2	알프 라일라 와 라일라를 쓰러뜨린 증표!
spb_hint_ch14_2	알프 라일라 와 라일라 격파…
spb_desc_ch14_3	소닉의 누적 주행 거리가 500km를 넘은 증표!
spb_hint_ch14_3	500km 달리기…
spb_desc_ch14_4	누적 그라인드 거리가 30km를 넘은 증표!
spb_hint_ch14_4	30km 그라인드하기…
spb_desc_ch14_5	누적 획득 링이 10,000개를 넘은 증표!
spb_hint_ch14_5	링 10,000개 모으기…
spb_desc_ch14_6	쓰러뜨린 마신이 1,000마리를 넘은 증표!
spb_hint_ch14_6	마신 1,000마리 쓰러뜨리기…
spb_desc_ch14_7	스피드 브레이크를 누적 50회 사용한 증표!
spb_hint_ch14_7	스피드 브레이크 50회 사용…
spb_desc_ch14_8	타임 브레이크를 누적 300초 사용한 증표!
spb_hint_ch14_8	타임 브레이크 300초 사용…
spb_desc_ch14_9	링 체인 200회를 달성한 증표!
spb_hint_ch14_9	링 체인 200회 달성…
spb_desc_ch14_10	SP 100포인트 이내로 미션 30개를 클리어한 증표!
spb_hint_ch14_10	SP 100포인트 이내로 미션 30개 클리어…
spb_desc_ch14_11	SP 0포인트로 금메달을 획득한 증표!
spb_hint_ch14_11	SP 0포인트로 금메달 획득…
spb_desc_ch14_12	불꽃 속성 스킬만으로 미션 20개를 클리어한 증표!
spb_hint_ch14_12	불꽃 속성 스킬만으로 미션 20개 클리어…
spb_desc_ch14_13	바람 속성 스킬만으로 미션 20개를 클리어한 증표!
spb_hint_ch14_13	바람 속성 스킬만으로 미션 20개 클리어…
spb_desc_ch14_14	어둠 속성 스킬만으로 미션 20개를 클리어한 증표!
spb_hint_ch14_14	어둠 속성 스킬만으로 미션 20개 클리어…
spb_desc_ch14_15	레벨 25 이하로 이레이저 진을 쓰러뜨린 증표!
spb_hint_ch14_15	레벨 25 이하로 이레이저 진 격파…
spb_desc_ch15_1	소닉의 레벨이 99가 된 증표!
spb_hint_ch15_1	레벨 99 달성…
spb_desc_ch15_2	모든 스킬을 획득한 증표!
spb_hint_ch15_2	모든 스킬 획득…
spb_desc_ch15_3	모든 파이어 소울을 획득한 증표!
spb_hint_ch15_3	모든 파이어 소울 획득…
spb_desc_ch15_4	어드벤처 모드의 모든 금메달을 획득한 증표!
spb_hint_ch15_4	어드벤처 모드의 모든 금메달 획득…
spb_desc_ch15_5	플레이 시간이 24시간을 넘은 증표!
spb_hint_ch15_5	24시간 플레이…
spb_desc_ch15_6	파티 게임을 누적 200회 플레이한 증표!
spb_hint_ch15_6	
spb_desc_ch15_7	어트랙션을 누적 35회 플레이한 증표!
spb_hint_ch15_7	
spb_desc_ch15_8	월드 바자에서 누적 7회 우승한 증표!
spb_hint_ch15_8	
spb_desc_ch15_9	토너먼트 팰리스에서 누적 7회 우승한 증표!
spb_hint_ch15_9	
spb_desc_ch15_10	파이러츠 코스트에서 누적 7회 우승한 증표!
spb_hint_ch15_10	
spb_desc_ch15_11	지니즈 레어에서 누적 7회 우승한 증표!
spb_hint_ch15_11	
spb_desc_ch15_12	트레저 헌트에서 누적 7회 우승한 증표!
spb_hint_ch15_12	
spb_desc_ch15_13	파티 게임에서 누적 120회 1위를 차지한 증표!
spb_hint_ch15_13	
spb_desc_ch15_14	소닉을 누적 30회 사용한 증표!
spb_hint_ch15_14	
spb_desc_ch15_15	타임 어택 모드의 모든 기록을 경신한 증표!
spb_hint_ch15_15	타임 어택 모드의 모든 기록 경신…
spb_desc_ch16_1	모르는 요정이 ‘네가 파란 고슴도치구나’ 하더니 나를 이런 곳으로 데려왔어.\n신기한 곳이네.\n…그런데 여기가 어디지?
spb_desc_ch16_2	물이 예쁜 오아시스에 왔어.\n맑아서 속이 훤히 보이는데 물고기가 있으려나?
spb_desc_ch16_3	물고기를 잡고 있었더니 개굴이 친구가 헤엄치고 있었어.\n기분 좋아 보여.
spb_desc_ch16_4	나도 같이 헤엄칠 거야~
spb_desc_ch16_5	어라~?\n커다란 도마뱀에게 쫓겨 여기까지 와 버렸어~\n어느 쪽에서 왔더라~?
spb_desc_ch16_6	조금 덥지만 여기서는 굉장한 게 낚일 것 같은 예감이 들어~\n나와라, 나와라, 물고기야~
spb_desc_ch16_7	우와앗!\n이건 물고기가 아니구나~\n미안해~
spb_desc_ch16_8	어라라~\n바람에 날려 와서 걸려 버렸어.\n누가 좀 도와줘~\n그런데 왠지 기분이 조금 좋아.
spb_desc_ch16_9	나도 같이 줄을 서 봤어~\n그런데 좀처럼 날개가 안 생기네~\n앉는 방법이 다른 걸까~?
spb_desc_ch16_10	우와~!\n올라온 건 좋은데 여기서 어떻게 내려가지~?
spb_desc_ch16_11	우와~!\n아무도 없는 나만의 비밀 기지!\n누구에게도 비밀이야.\n그래도 개굴이에게는 알려 줘야지~
spb_desc_ch16_12	뼈다귀 아저씨와 친구가 됐어.\n옛날에는 커다란 물고기였대~\n굉장하다~
spb_desc_ch16_13	뼈다귀 아저씨는 뼈가 되기 전에는 예쁜 물고기였고 노래도 아주 잘했대.\n나도 아저씨를 낚아 보고 싶었는데.
spb_desc_ch16_14	은하수에 와 버렸어~\n여기에는 ‘물고기자리’라는 물고기가 있다고 들었어~\n빨리 만나고 싶다~
spb_desc_ch16_15	하늘을 보고 있으니 왠지 개굴이가 생각났어.\n이제 돌아가야지~\n개굴아~ 기다려 줘~
event01_name	아라비안 나이트를 구할 전설의 시작
event01_1	쿨쿨…
event01_2	저기…
event01_3	쿨쿨…
event01_4	정말…
event01_5	있잖아, 일어나.
event01_6	하아암… 벌써 시간이 이렇게 됐나.\n지금 몇 시지?
event01_7	응!?
event01_8	당신이 파란 고슴도치군요.
event01_9	우와아아아아!!
event01_10	그렇게 놀라지 마세요!\n저는 링의 정령 샤라예요.
event01_11	그러고 보니,\n‘알라딘과 마법의 램프’는…?
event01_12	아직 안 읽었는데.
event01_13	네에~?\n정말 괜찮으려나…
event01_14	아라비안 나이트에서도 첫째, 둘째를 다툴 만큼\n재미있는 이야기인데…
event01_15	아니, 그런 설명은 됐고,\n이걸 보세요!
event01_16	페이지가 백지가 됐잖아!?
event01_17	우리 세계가…
event01_18	아라비안 나이트의 세계가\n지워지고 있어요.
event01_19	지워진다고? 왜?
event01_20	그건… 사악한 마신,\n이레이저 진의 짓이에요.
event01_21	이레이저… 진?
event01_22	그래요.
event01_23	그는 강력한 마력을 지닌 마신이에요.\n그 탓에 자신의 힘을 주체하지 못하고,
event01_24	책 속에만 머무는 걸\n견딜 수 없게 된 거예요.
event01_25	그는 책의 글자를 베어 내어
event01_26	책의 힘을 흡수하기 시작했어요.
event01_27	책의 힘을 흡수한다고…
event01_28	이대로 우리 세계가 사라지면,
event01_29	다시는 이 이야기를\n읽을 수 없게 될 뿐 아니라,
event01_30	힘을 흡수한 그가 당신이 있는\n이 세계에도 찾아올 거예요.
event01_31	그건 확실히 큰일이네.\n그래서? 내가 뭘 해 주면 되는데?
event01_32	당신이 그를…
event01_33	이레이저 진을\n막아 줬으면 해요.
event01_34	그럴 수 있는 건\n파란 고슴도치인 당신뿐이에요.
event01_35	흠.
event01_36	제멋대로 구는 꼬마랑\n놀아 달라는 거군.
event01_37	하지만 돕는다고 해도,
event01_38	결국 책 속에서 일어난 일이잖아?
event01_39	어떻게 하면 되는데?
event01_40	간단해요.
event01_41	링의 정령인 저는\n저를 불러낸 분을 주인님으로 모시고,
event01_42	그분의 소원을\n이뤄 드릴 수 있어요.
event01_43	간단한 소원에\n한정되지만요…
event01_44	당신을 아라비안 나이트의 세계로\n데려가는 정도는 할 수 있어요.
event01_45	뭐!? 책 속으로?
event01_46	자!\n이 링을 손가락에 끼워 주세요!
event01_47	…이렇게?
event01_48	아야!\n아야야야.
event01_49	죄송해요, 주인님.\n이것으로 계약은 완료됐어요.
event01_50	계약?
event01_51	네, 그리고… 이제\n당신을 지켜 드릴 수도 있어요.
event01_52	자, 링을 문질러 주세요.
event01_53	이러면 돼?
event01_54	무엇을 원하시나요?\n주인님, 무엇이든 명령해 주세요.
event01_55	에취!\n에취!
event01_56	손수건을 줘! 잔뜩.
event01_57	이야, 정말 살았네!\n사실 어제부터 감기 기운이 있어서…
event01_58	진지하게 해 주세요!!
event01_59	알고 있다니까.\n손수건 정도는 괜찮잖아.
event01_60	정말… 참.\n진짜 괜찮을까…
event01_61	그럼, 가자.
event01_62	날 아라비안 나이트의 세계로\n데려가 줘!
event01_63	알겠습니다, 주인님!!
event01_64	그만해!
event01_65	난 소닉!\n소닉 더 헤지혹이야.
event01_66	알겠어요, 소닉.
event01_67	…전설의 고슴도치.
event01_68	그럼 갑니다!\n아라비안 나이트의 세계로.
event01_69	좋아.
event01_70	일등석으로 부탁한다고!
event01_71	자, 간다!!
event02_name	세계를 베어내는 자와 이야기에 쓰인 자
event02_1	이 세계를 없애려는 녀석 이름이 뭐였더라…
event02_2	이레이저 진 말인가요?
event02_3	그래, 그 녀석한테 이대로 데려다줘.
event02_4	…그럴 필요는 없을 것 같네요.
event02_5	뭐라고?
event02_6	왔어요!!
event02_7	야, 면도라면 사양하겠어.
event02_8	가시를 깎는 건 더더욱…
event02_9	소닉!\n저자가 바로…
event02_10	이 세계에서 글자를 지우고\n이야기의 페이지를 베어내는 마신이에요!
event02_11	네놈이로군… 이야기에 새로 쓰인\n파란 쥐라는 녀석이…
event02_12	보면 모르겠어?
event02_13	쥐가 아니라\n고슴도치야.
event02_14	후후후…\n내 이름은 이레이저 진.
event02_15	이 세계를 베어내는 자다.
event02_16	관둬.
event02_17	하려거든\n내가 다 읽고 나서 하라고.
event02_18	소닉…
event02_19	이미 천일야화 가운데
event02_20	백일 밤의 글자를 베어냈다.
event02_21	이제 남은 이야기도\n하나씩 모조리 베어내 주마.
event02_22	이제 일곱 ‘세계 링’만\n손에 넣으면…
event02_23	일곱 세계 링?
event02_24	나를 위해 일곱 세계 링을\n모으고 있던 것 아니었나?
event02_25	샤라.
event02_26	아직도 그 말을 하는 거야?
event02_27	그런 건 이 세계에 존재하지도 않고,
event02_28	있다고 해도 당신에겐 주지 않아.
event02_29	그게 네 진심은 아닐 텐데?
event02_30	…
event02_31	아무래도 그에 걸맞은 벌이 필요하겠군…
event02_32	!!
event02_33	크아악!
event02_34	소닉!
event02_35	호오…\n‘심판’은 그쪽에 내려졌나.
event02_36	뭐, 그것도 재미있겠군…
event02_37	잘 들어라.
event02_38	그 화살의 불꽃이 꺼지기 전에\n일곱 세계 링을 찾아와라.
event02_39	그러지 못하면…
event02_40	!?
event02_41	네 목숨은 없다.
event02_42	그럼 다음은 샤흐리야르 왕의 목숨을\n베어내러 가 볼까…
event02_43	왕은 아라비안 나이트의 창조주이자
event02_44	이 세계의 중심인물이에요!!
event02_45	이 나랑 속도 승부를 하겠다고?\n배짱 한번 좋군! 앞질러 주겠어!
event03_name	항아리 속 국왕과 파란 가시돌이
event03_1	선수를 빼앗겼나?\n흥, 설마.
event03_2	!?
event03_3	닥터 에그맨이 왜 여기에…
event03_4	하하! 이번에도 네 짓이었구나!!
event03_5	무슨 소리냐! 나는 이 나라의 왕\n샤흐리야르다!
event03_6	…에그맨, 이번엔 대체\n무슨 꿍꿍이를…
event03_7	잠깐만, 소닉!
event03_8	이분은 진짜야. 우리가 찾던\n샤흐리야르 왕이라고!
event03_9	정말?
event03_10	이 무슨 무례한 녀석이냐! 여봐라!\n이 파란 가시돌이를 당장 잡아라!
event03_11	왕이시여, 신하들은 어디 있나요?
event03_12	아, 그렇지…
event03_13	갑자기 성 아래에 흉포한 마신들이 나타나\n모두 끌려가 버렸다.
event03_14	짐은 재빨리 기지를 발휘해 항아리 속으로…
event03_15	으아아악!!\n살려 다오!
event03_16	흥…
event03_17	이거 참…\n점점 바빠지겠는걸.
event04_name	손재주 좋은 알리바바
event04_1	고마워!\n덕분에 살았어!
event04_2	테일즈!\n너도 이쪽으로 온 거야?
event04_3	…테일즈?
event04_4	내 이름은\n알리바바인데…
event04_5	이봐!\n너까지 왜 그래!
event04_6	미안해요.
event04_7	아무래도 사람을 착각한 모양이에요…
event04_8	신경 쓰지 마!\n덕분에 도움을 받았으니까.
event04_9	난 힘은 없지만\n이래 봬도 손재주는 제법 좋아.
event04_10	혹시 내가 도울 일이 생기면
event04_11	언제든 말해 줘!
event04_12	고마워!
event04_13	무슨 일 생기면 부탁할게!
event05_name	샌드 스코피온 등장
event05_1	저길 봐, 소닉!
event05_2	이봐, 저런 흉측한 걸\n누가 불렀대?
event05_3	저건… 이레이저 진이\n만들어 낸 괴물이야.
event05_4	샤라, 네 특기인 마법으로\n저걸 어떻게 좀 해 줄 수 없어?
event05_5	미안해, 소닉.
event05_6	그자의 마법은 너무 강해서\n내 힘으로는 어쩔 수 없어.
event05_7	좋아! 그럼 이렇게 하자.\n내가 저 녀석을 가볍게 걷어차고 올게.
event05_8	그러니까 샤라, 그렇게 슬픈 표정 짓지 마.\n언제나 웃어 줘!
event05_9	이건 명령이 아니야.
event05_10	나와 너의 ‘약속’이야!
event05_11	응… 알았어.
event05_12	좋아, 해 보자고!
event05_13	약속…
event06_name	노란 세계 링 획득!
event06_1	이것 좀 봐, 소닉!
event06_2	이건…
event06_3	이레이저 진이 말했던\n일곱 세계 링 중 하나일지도 몰라…
event06_4	?\n잡히지 않아…
event06_5	으아아악!
event06_6	‘아라비안 나이트에 어둠이 찾아올 때―
event06_7	―바깥 세계에서 전설의\n푸른 고슴도치가 오리라.’
event06_8	뭐야? 내 얘기야?
event06_9	쑥스럽게 왜 이래.
event06_10	‘일곱 세계를 다스리는\n링이 모두 모일 때,
event06_11	세계를 잇는 문이 열리리라…
event06_12	그러나 이를 모은 자는\n자신의 목숨을 대가로 바쳐
event06_13	모든 것을 다스리는 열쇠가 되리라.’
event06_14	…이게 최근 아라비안 나이트에\n새로 쓰인 문장이에요.
event06_15	뭐라고!\n나를 제물로 삼겠다는 거야?
event06_16	지금으로서는 확실히 알 수 없어요.
event06_17	하지만 이 세계 링에는
event06_18	무언가 비밀이 숨겨져 있는 것 같아요.
event06_19	어떻게든 일곱 링을 모아서
event06_20	그 비밀을 풀어야 해요…
event06_21	내 가슴엔 이런 화살까지 박혀 있고,
event06_22	어느 쪽이든 위기인 건 마찬가지네.
event06_23	미안해요. 나 때문에\n당신을 이런 운명에 빠뜨려서…
event06_24	하하하!\n신경 쓰지 마.
event06_25	알고 있어?\n내 특기가 뭔지.
event06_26	운명 따위, 내 스피드로\n따돌려 주겠어.
event07_name	왕을 구하긴 했지만…
event07_1	이놈, 가시돌이! 뭘 꾸물대느냐!\n어서 짐을 구하지 못할까!!
event07_2	으아아아아악…!
event07_3	히익!?
event07_4	…!!
event07_5	휴우…
event07_6	네놈! 짐은 왕이니라!!\n좀 더 품위 있게 다루지 못하겠느냐!
event07_7	미안.
event07_8	왕이시여, 그 마신은 어디로 갔나요?
event07_9	녀석은 부하를 더 늘리겠다며\n이 앞에 있는 성으로 향했다.
event07_10	성?
event07_11	이 앞에는 거대한 성채가 있어요.
event07_12	아주 오래전에 멸망한 왕국의…
event08_name	초록 세계 링 획득!
event08_1	오, 이건…
event08_2	일곱 세계 링 중 하나야.
event08_3	윽! 이 힘은…
event08_4	이게 마신들을 미치게 만든\n원인이 아닐까요?
event08_5	흉포한 마신들이 많이 나타나기 시작한 건\n최근의 일이니까요…
event08_6	확실히 그럴 가능성은 충분해.
event08_7	…
event08_8	그러고 보니 링의 정령에게\n부탁 하나 해도 될까?
event08_9	무엇을 원하시나요?\n주인님, 무엇이든 명령해 주세요.
event08_10	내 가슴에 박힌 ‘심판 어쩌고’ 좀\n빼 줄 수 없어?
event08_11	…
event08_12	미안해요.
event08_13	이봐.\n그렇게 슬픈 표정 짓지 마.
event08_14	어?
event08_15	괜찮아!
event08_16	모험은 어려울수록\n더 재미있는 법이잖아?
event08_17	그냥 마법으로 뺄 수 있다면\n좋겠다 싶어서 말이지.
event08_18	좋아, 힘내서 가 보자고!
event08_19	…응.
event09_name	강적, 불꽃의 마신 등장
event09_1	저 녀석!\n뭘 하려는 거지!?
event09_2	마신을 불러내려는 거예요!
event09_3	마신!?
event09_4	이퍄라스 자라스 이 에 자라크\n이퍄리스 자리스 이 에 자리크
event09_5	심연 깊은 자한남의 화로에서 나오라.\n이블리스에게 저주받은 팔이여.
event09_6	이스 이프리테!!
event09_7	크오오오!
event09_8	저건…
event09_9	세상 모든 것을 불태우는\n불꽃의 대마신, 이프리트!!
event09_10	…
event09_11	이미 이 세계를 이루는 페이지의 절반은\n베어냈다.
event09_12	그래서 저걸 불러낼 수 있었구나…
event09_13	남은 페이지는 이 이프리트에게\n불태우게 하면 되겠군.
event09_14	거기 파란 시궁쥐.
event09_15	일곱 링은 모으고 있느냐?
event09_16	이봐, 난 시궁쥐가 아니야.
event09_17	고·슴·도·치라고!
event09_18	더럽고 하찮은 생물인 건 마찬가지다.
event09_19	그리고… 서두르는 편이 좋을 거다.
event09_20	쳇!
event09_21	네 목숨도 절반으로 줄었다…\n그 말이다.
event09_22	기다려!!
event09_23	크오오오!
event09_24	쳇, 방해야!\n이런 녀석은 단숨에 해치워 주겠어!
event09_25	뭐야, 안 통하잖아!?
event09_26	안 돼, 소닉!!
event09_27	지금 네 몸은 불의 영역에 속해 있어.\n불로 불을 칠 수는 없어!!
event09_28	제법인데!!
event09_29	조금 위험하겠는걸!\n샤라, 네 힘을 빌릴게!
event09_30	‘타임 브레이크!!’
event09_31	이럴 때는 도망치는 게 상책이지.
event09_32	잘 있어! 다음에 또 놀아 주지!
event10_name	알리바바의 조언, 새로운 모험
event10_1	…그렇게 된 거야.
event10_2	음…\n어쩌면…
event10_3	내 친구 신드바드라면
event10_4	좋은 지혜를 빌려줄지도 몰라…
event10_5	그래서, 그 녀석은 어디 있는데?
event10_6	소문에 따르면 어느 섬에서 해적과 싸우다가
event10_7	루흐에게 납치된 모양이야.
event10_8	루흐…
event10_9	거대한 새야.
event10_10	새라고는 해도, 이제는 거의\n살아 있는 화석 같은 존재지만.
event10_11	흐음, 그래서 어디 있는데?\n그 뭐시기 새는…
event10_12	루흐 무리는 지금쯤\n서쪽 하늘을 날고 있을 거야.
event10_13	하늘이라… 좋아!\n샤라!
event10_14	무엇을 원하시나요?\n주인님, 무엇이든 명령해 주세요.
event10_15	마법 양탄자로 가자!\n그 루흐의 등까지 데려다줘!
event11_name	일곱 바다를 누빈 모험가!?
event11_1	이봐, 너클즈!\n너클즈잖아!
event11_2	나는 일곱 바다를 누빈\n모험가 신드바드다.
event11_3	넌 대체 누구지?
event11_4	오오!\n위대한 모험가 신드바드 님.
event11_5	그 비범한 지혜를\n저희에게 빌려주시겠어요?
event11_6	아가씨, 그러니까…
event11_7	샤라예요.
event11_8	샤라.
event11_9	유감이지만 나는 갇혀 있는 몸이라서 말이지.
event11_10	부탁하고 싶은 건\n오히려 이쪽이다.
event11_11	여기서도 강력한 마법의 힘이 느껴져요.
event11_12	아마 이레이저 진의 짓일 거예요.
event11_13	…그렇다면 마법을 풀어서\n이 자물쇠를 열면 되는 거죠?
event11_14	오오, 샤라! 바로 그거야.
event11_15	이런 곳에서도 못 나오는 녀석은\n그냥 내버려 두자.
event11_16	이봐, 거기 고슴도치!
event11_17	서로 주고받는 걸로 하자고.\n네가 이 몸을 여기서 꺼내 주면,
event11_18	내가 지혜를 빌려주지.\n어때, 나쁘지 않잖아?
event11_19	너클즈의 지혜라…
event11_20	?
event11_21	아니, 아무것도 아니야.\n그럼 열쇠든 뭐든 찾아볼까.
event12_name	불꽃의 마신에는 물, 해적에게는 무엇을?
event12_1	흐음, 불꽃의 마신이라…
event12_2	그럼 물이라도 끼얹으면\n되는 거 아니야?
event12_3	역시 일곱 바다를 누빈\n모험왕 신드바드 님답네.
event12_4	뭐야, 네놈은!\n그럼 넌 어떻게 할 건데!!
event12_5	그만!!
event12_6	문제는 불꽃의 마신을 쓰러뜨릴 만큼의 물을
event12_7	어떻게 손에 넣느냐는 거야.
event12_8	흥, 그걸 먼저 말했어야지.
event12_9	?
event12_10	나를 가둔 해적 녀석들이\n폭풍을 다루는 하늘색 링을
event12_11	가지고 있었어.
event12_12	하늘색…
event12_13	링…
event12_14	불꽃의 마신 다음은 해적 퇴치인가.
event12_15	역시 아라비안 나이트야.\n모험이 끊이지 않는 세계라니까.
event13_name	파란 세계 링 획득!
event13_1	드디어인가… 정말 마신들은\n끝도 없이 나오는군.
event13_2	이건…
event13_3	일곱 세계 링 중 하나… 맞지?
event13_4	괜찮아?
event13_5	그래.\n괜찮아!
event13_6	다만 손을 대면 거대한 감정의 소용돌이가
event13_7	몸 안으로 흘러 들어와…
event13_8	이런 링이 일곱 개나 모이면
event13_9	대체 무슨 일이 벌어질지\n상상도 안 되는걸.
event13_10	…
event13_11	지옥문이라도 열리는 것 아냐…
event13_12	소닉… 이거.
event13_13	?
event13_14	이걸 맡아 줘…
event13_15	뭐야?\n이건?
event13_16	무슨 수를 써도 그를 막지 못할 때\n마지막으로 그를 멈출 수 있는 물건이야.
event13_17	샤라…
event13_18	나 혼자서는 쓸 수 없어…
event14_name	해적 선단 발견!
event14_1	찾았다!
event14_2	저기에 폭풍을 일으킬 수 있는\n하늘색 링이 있는 거구나.
event14_3	아까부터 무턱대고 쏴 대네.\n역시 해적이야.
event14_4	이상한 데 감탄하지 마!
event14_5	어서 가서\n끝장을 내 볼까!
event15_name	캡틴 베모스 등장
event15_1	오호.\n결투를 하자는 건가.
event15_2	소닉…
event15_3	재미있어지는데.\n바라던 바야!!
event16_name	하늘색 세계 링 획득!
event16_1	이건 일곱 세계 링 중 하나인\n하늘색 링…
event16_2	나는 손을 대는 것조차\n할 수 없는 거구나.
event16_3	바깥 세계에서 온 나만\n만질 수 있다는 건…
event16_4	이건…
event16_5	이 세계의 물건이 아닌 건가?
event16_6	…소닉.
event16_7	…그럼 신드바드라는 녀석이\n말한 건 이거겠네.
event16_8	드디어 그 커다란 뭐시기에게\n한 방 먹일 수 있겠군!
event16_9	불꽃의 대마신,\n이프리트야.
event16_10	성에서 연기가 나기 시작했어!
event16_11	아무래도 이프리트의 힘이
event16_12	세계를 불태울 만큼\n강해지고 있는 것 같아.
event16_13	이쪽도 준비 끝났어.\n기다려라, 대마신!!
event17_name	이프리트와의 재대결!
event17_1	미안!\n기다렸지!
event17_2	크오오오!
event17_3	저번에 데이트 도중에\n바람맞혔다고
event17_4	아직도 화난 거야?
event17_5	그렇게 속이 좁아서야\n모두에게 미움받는다고.
event17_6	자, 하늘색 링이여.\n폭풍을 불러일으켜 줘!
event17_7	크르르!
event17_8	소닉! 이프리트의 힘이\n상당히 약해졌어!
event17_9	좋아, 이제 슬슬 끝내자고!
event18_name	마신 공장에서 탈출
event18_1	두근… 두근… 두근…
event18_2	이건…
event18_3	뭐야, 이건?\n뭔가… 태어나는 건가?
event18_4	소리… 소리가 들려요…\n심장 같은 소리가…
event18_5	설마 시한폭탄이라서\n나중에 폭발하는 건…
event18_6	점점 빨라지고 있어!
event18_7	안 돼!!\n그건 곤란한데.
event18_8	서둘러 탈출하자!
event18_9	어딘가 넓은 곳에서 폭발시켜야 해!
event18_10	응!
event19_name	빨간 세계 링 획득!
event19_1	젠장! 늦지 마라!!
event19_2	응!?\n이건…
event19_3	이런 곳에도…
event19_4	일곱 세계 링 중 하나야.
event19_5	이프리트의 몸 안에 있었던 걸까…
event19_6	여기서는 분노가 느껴져.
event19_7	모든 분노가 봉인된 것 같아…
event19_8	분노?
event19_9	아무래도 링에는\n여러 감정의 힘이 봉인되어 있나 봐…
event19_10	여기에는 분노의 힘이…
event19_11	…
event19_12	자, 다음은 어떻게 할까?
event19_13	솔로몬 왕을 만나러 가요!
